	match_id	p1_be	p1_bw	p1_fe	p1_fw	p1_unforced_errors	p1_winners	p2_be	p2_bw	p2_fe	p2_fw	p2_unforced_errors	p2_winners
793	20141029-M-Paris_Masters-R16-Grigor_Dimitrov-Andy_Murray	12	3	13	10	25.0	13.0	5	3	3	6	8.0	9.0
794	20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen	6	4	9	18	15.0	22.0	12	8	21	11	33.0	19.0
795	20141111-M-Champaign_CH-R32-Jared_Donaldson-Alex_Kuznetsov	4	2	6	6	10.0	8.0	9	3	21	12	30.0	15.0
796	20141114-M-Tour_Finals-RR-Tomas_Berdych-Novak_Djokovic	6	2	9	4	15.0	6.0	6	4	2	10	8.0	14.0
797	20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella	11	2	14	11	25.0	13.0	8	1	9	10	17.0	11.0
798	20141123-M-Davis_Cup_World_Group_F-RR-Richard_Gasquet-Roger_Federer	13	10	7	7	20.0	17.0	18	12	14	28	32.0	40.0
799	20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer	9	3	20	22	29.0	25.0	9	5	20	16	29.0	21.0
800	20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic	5	5	9	12	14.0	17.0	8	2	5	4	13.0	6.0
801	20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic	8	4	10	18	18.0	22.0	6	1	10	7	16.0	8.0
802	20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori	12	1	9	6	21.0	7.0	5	9	5	12	10.0	21.0
803	20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer	10	7	15	20	25.0	27.0	10	6	1	13	11.0	19.0
804	20150123-M-Australian_Open-R32-Fernando_Verdasco-Novak_Djokovic	9	3	20	16	29.0	19.0	8	6	7	21	15.0	27.0
805	20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych	9	5	19	13	28.0	18.0	8	7	21	27	29.0	34.0
806	20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal	6	8	14	25	20.0	33.0	9	3	11	14	20.0	17.0
807	20150130-M-Australian_Open-SF-Novak_Djokovic-Stanislas_Wawrinka	17	5	22	15	39.0	20.0	28	9	32	19	60.0	28.0
808	20150201-M-Australian_Open-F-Novak_Djokovic-Andy_Murray	16	14	24	28	40.0	42.0	20	13	32	18	52.0	31.0
809	20150205-M-Zagreb-R16-Ivan_Dodig-Marcel_Granollers	20	11	24	19	44.0	30.0	21	12	9	9	30.0	21.0
810	20150206-M-Montpellier-QF-Joao_Sousa-Philipp_Kohlschreiber	7	5	9	15	16.0	20.0	16	8	11	15	27.0	23.0
811	20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz	0	1	0	1	0.0	2.0	2	0	3	0	5.0	0.0
812	20150208-M-Zagreb-F-Andreas_Seppi-Guillermo_Garcia_Lopez	14	2	14	13	28.0	15.0	10	3	12	6	22.0	9.0
813	20150209-M-Rotterdam-R32-Grigor_Dimitrov-Paul_Henri_Mathieu	12	9	13	9	25.0	18.0	12	11	11	10	23.0	21.0
814	20150210-M-Rotterdam-R32-Andrey_Kuznetsov-Milos_Raonic	8	6	14	13	22.0	19.0	10	2	11	15	21.0	17.0
815	20150212-M-Rotterdam-R16-Milos_Raonic-Simone_Bolelli	3	5	6	4	9.0	9.0	7	4	15	11	22.0	15.0
816	20150213-M-Sao_Paulo-QF-Santiago_Giraldo-Fabio_Fognini	13	4	16	14	29.0	18.0	17	5	20	10	37.0	15.0
817	20150215-M-Rotterdam-F-Stanislas_Wawrinka-Tomas_Berdych	12	3	14	14	26.0	17.0	4	5	22	7	26.0	12.0
818	20150217-M-Marseille-R32-Alexander_Zverev-Gael_Monfils	11	5	10	7	21.0	12.0	12	6	10	9	22.0	15.0
819	20150217-M-Rio_de_Janeiro-R32-Thomaz_Bellucci-Rafael_Nadal	15	2	16	8	31.0	10.0	7	4	10	7	17.0	11.0
820	20150218-M-Delray_Beach-R16-Thanasi_Kokkinakis-Ivo_Karlovic	1	2	8	15	9.0	17.0	7	5	14	13	21.0	18.0
821	20150219-M-Rio_de_Janeiro-R16-Rafael_Nadal-Pablo_Carreno_Busta	12	6	12	12	24.0	18.0	9	6	10	22	19.0	28.0
822	20150220-M-Delray_Beach-QF-Steve_Johnson-Ivo_Karlovic	2	4	7	12	9.0	16.0	4	3	9	7	13.0	10.0
823	20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils	6	3	7	13	13.0	16.0	5	7	5	9	10.0	16.0
824	20150221-M-Marseille-SF-Sergiy_Stakhovsky-Gilles_Simon	11	9	17	13	28.0	22.0	13	3	9	17	22.0	20.0
825	20150223-M-Buenos_Aires-QF-Rafael_Nadal-Federico_Delbonis	4	3	5	6	9.0	9.0	15	1	12	6	27.0	7.0
826	20150226-M-Dubai-QF-Andy_Murray-Borna_Coric	23	5	24	6	47.0	11.0	6	5	5	3	11.0	8.0
827	20150226-M-Dubai-QF-Novak_Djokovic-Marsel_Ilhan	4	0	6	6	10.0	6.0	6	1	19	0	25.0	1.0
828	20150227-M-Dubai-SF-Roger_Federer-Borna_Coric	6	7	12	6	18.0	13.0	7	0	9	1	16.0	1.0
829	20150228-M-Dubai-F-Roger_Federer-Novak_Djokovic	12	6	15	16	27.0	22.0	5	5	9	11	14.0	16.0
830	20150312-M-Indian_Wells_Masters-R128-Andreas_Haider_Maurer-Borna_Coric	8	4	17	4	25.0	8.0	6	1	10	7	16.0	8.0
831	20150313-M-Indian_Wells_Masters-R128-Sam_Querrey-Sergiy_Stakhovsky	14	5	20	6	34.0	11.0	10	4	10	5	20.0	9.0
832	20150315-M-Indian_Wells_Masters-R64-Diego_Sebastian_Schwartzman-Roger_Federer	8	1	7	5	15.0	6.0	13	6	9	5	22.0	11.0
833	20150316-M-Indian_Wells_Masters-R32-David_Ferrer-Bernard_Tomic	11	2	13	9	24.0	11.0	16	4	20	8	36.0	12.0
834	20150316-M-Indian_Wells_Masters-R32-Feliciano_Lopez-Pablo_Cuevas	6	5	13	10	19.0	15.0	15	6	12	14	27.0	20.0
835	20150318-M-Indian_Wells_Masters-R16-Milos_Raonic-Tommy_Robredo	5	2	9	19	14.0	21.0	3	2	3	3	6.0	5.0
836	20150318-M-Indian_Wells_Masters-R16-Roger_Federer-Jack_Sock	6	6	12	11	18.0	17.0	2	1	13	5	15.0	6.0
837	20150320-M-Indian_Wells_Masters-QF-Tomas_Berdych-Roger_Federer	7	0	8	7	15.0	7.0	5	3	6	17	11.0	20.0
838	20150321-M-Indian_Wells_Masters-QF-Milos_Raonic-Rafael_Nadal	16	4	31	22	47.0	26.0	7	4	14	14	21.0	18.0
839	20150321-M-Indian_Wells_Masters-SF-Milos_Raonic-Roger_Federer	8	5	21	10	29.0	15.0	3	6	12	4	15.0	10.0
840	20150321-M-Indian_Wells_Masters-SF-Novak_Djokovic-Andy_Murray	10	4	9	9	19.0	13.0	12	2	13	3	25.0	5.0
841	20150322-M-Indian_Wells_Masters-F-Novak_Djokovic-Roger_Federer	18	5	9	13	27.0	18.0	15	6	26	16	41.0	22.0
842	20150325-M-Miami_Masters-R128-Diego_Sebastian_Schwartzman-Dominic_Thiem	13	6	21	11	34.0	17.0	13	10	23	13	36.0	23.0
843	20150325-M-Miami_Masters-R64-Vasek_Pospisil-Juan_Martin_Del_Potro	7	3	15	17	22.0	20.0	5	0	10	4	15.0	4.0
844	20150328-M-Miami_Masters-R64-Mikhail_Youzhny-Kei_Nishikori	24	4	13	5	37.0	9.0	10	4	9	5	19.0	9.0
845	20150328-M-Miami_Masters-R64-Tim_Smyczek-Jo_Wilfried_Tsonga	16	4	16	12	32.0	16.0	14	8	12	9	26.0	17.0
846	20150329-M-Miami_Masters-R32-Leonardo_Mayer-Kevin_Anderson	6	4	13	10	19.0	14.0	4	3	12	5	16.0	8.0
847	20150330-M-Miami_Masters-R32-Viktor_Troicki-Kei_Nishikori	21	1	4	2	25.0	3.0	4	6	8	3	12.0	9.0
848	20150331-M-San_Luis_Potosi_CH-R32-Giovanni_Lapentti-Chase_Buchanan	6	2	10	5	16.0	7.0	11	3	12	7	23.0	10.0
849	20150401-M-Miami_Masters-QF-Dominic_Thiem-Andy_Murray	11	4	16	13	27.0	17.0	7	5	13	6	20.0	11.0
850	20150405-M-Miami_Masters-F-Novak_Djokovic-Andy_Murray	17	7	16	17	33.0	24.0	23	9	19	11	42.0	20.0
851	20150406-M-Casablanca-R32-Carlos_Berlocq-Pablo_Carreno_Busta	13	15	12	23	25.0	38.0	22	19	26	46	48.0	65.0
852	20150407-M-Casablanca-R32-Nicolas_Almagro-Taro_Daniel	15	7	8	16	23.0	23.0	10	1	6	1	16.0	2.0
853	20150408-M-Casablanca-R16-Carlos_Berlocq-Nicolas_Almagro	9	3	11	7	20.0	10.0	14	8	13	13	27.0	21.0
854	20150409-M-Casablanca-R16-Daniel_Gimeno_Traver-Mikhail_Kukushkin	6	2	7	8	13.0	10.0	9	1	13	3	22.0	4.0
855	20150410-M-Casablanca-QF-Nicolas_Almagro-Martin_Klizan	14	5	17	16	31.0	21.0	7	5	9	14	16.0	19.0
856	20150413-M-Monte_Carlo_Masters-R64-Borna_Coric-Alexandr_Dolgopolov	5	3	12	10	17.0	13.0	21	15	15	24	36.0	39.0
857	20150413-M-Monte_Carlo_Masters-R64-Mikhail_Kukushkin-Philipp_Kohlschreiber	16	4	10	6	26.0	10.0	7	4	11	5	18.0	9.0
858	20150414-M-Monte_Carlo_Masters-R64-Dominic_Thiem-Lucas_Pouille	10	4	20	10	30.0	14.0	11	3	13	12	24.0	15.0
859	20150414-M-Monte_Carlo_Masters-R64-Tommy_Robredo-Andreas_Seppi	10	2	23	16	33.0	18.0	15	9	13	13	28.0	22.0
860	20150415-M-Monte_Carlo_Masters-R32-Jo_Wilfried_Tsonga-David_Goffin	18	3	17	15	35.0	18.0	8	1	13	4	21.0	5.0
861	20150416-M-Monte_Carlo_Masters-R16-Roger_Federer-Gael_Monfils	16	6	24	8	40.0	14.0	9	7	17	10	26.0	17.0
862	20150417-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal	13	10	28	20	41.0	30.0	20	5	9	18	29.0	23.0
863	20150417-M-Monte_Carlo_Masters-QF-Grigor_Dimitrov-Gael_Monfils	10	5	14	5	24.0	10.0	1	0	13	5	14.0	5.0
864	20150417-M-Monte_Carlo_Masters-QF-Milos_Raonic-Tomas_Berdych	4	1	6	2	10.0	3.0	2	4	4	5	6.0	9.0
865	20150418-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Rafael_Nadal	12	7	8	15	20.0	22.0	8	5	14	13	22.0	18.0
866	20150418-M-Monte_Carlo_Masters-SF-Tomas_Berdych-Gael_Monfils	7	5	8	12	15.0	17.0	13	5	9	4	22.0	9.0
867	20150419-M-Monte_Carlo_Masters-F-Novak_Djokovic-Tomas_Berdych	23	8	17	12	40.0	20.0	25	9	29	19	54.0	28.0
868	20150420-M-Barcelona-R64-Pablo_Carreno_Busta-Teymuraz_Gabashvili	11	5	11	10	22.0	15.0	11	9	12	17	23.0	26.0
869	20150421-M-Barcelona-R64-Fernando_Verdasco-Andrey_Rublev	14	7	18	19	32.0	26.0	9	6	8	16	17.0	22.0
870	20150423-M-Barcelona-R16-Kei_Nishikori-Santiago_Giraldo	10	5	6	6	16.0	11.0	15	8	13	2	28.0	10.0
871	20150424-M-Barcelona-QF-Roberto_Bautista_Agut-Kei_Nishikori	12	4	16	8	28.0	12.0	8	10	14	11	22.0	21.0
872	20150424-M-Bucharest-QF-Lukas_Rosol-Guillermo_Garcia_Lopez	9	12	18	18	27.0	30.0	9	5	8	13	17.0	18.0
873	20150425-M-Bucharest-SF-Jiri_Vesely-Daniel_Gimeno_Traver	15	7	4	9	19.0	16.0	17	6	18	19	35.0	25.0
874	20150426-M-Bucharest-F-Guillermo_Garcia_Lopez-Jiri_Vesely	15	6	5	23	20.0	29.0	18	15	13	18	31.0	33.0
875	20150429-M-Istanbul-R16-Diego_Sebastian_Schwartzman-Jurgen_Melzer	4	7	13	13	17.0	20.0	10	3	5	1	15.0	4.0
876	20150430-M-Istanbul-R16-Denis_Istomin-Thomaz_Bellucci	13	9	12	10	25.0	19.0	8	4	17	13	25.0	17.0
877	20150430-M-Munich-R16-Fabio_Fognini-Dominic_Thiem	8	3	14	5	22.0	8.0	4	3	9	9	13.0	12.0
878	20150501-M-Estoril-QF-Richard_Gasquet-Nicolas_Almagro	7	9	6	8	13.0	17.0	14	7	18	11	32.0	18.0
879	20150502-M-Istanbul-SF-Grigor_Dimitrov-Pablo_Cuevas	11	2	13	11	24.0	13.0	3	5	9	5	12.0	10.0
880	20150502-M-Istanbul-SF-Roger_Federer-Diego_Sebastian_Schwartzman	16	9	16	13	32.0	22.0	16	10	16	13	32.0	23.0
881	20150502-M-Munich-QF-Andy_Murray-Lukas_Rosol	13	7	3	9	16.0	16.0	19	15	16	21	35.0	36.0
882	20150502-M-Munich-QF-Philipp_Kohlschreiber-David_Goffin	13	7	9	13	22.0	20.0	9	3	10	17	19.0	20.0
883	20150503-M-Estoril-F-Richard_Gasquet-Nick_Kyrgios	0	6	6	7	6.0	13.0	14	4	7	11	21.0	15.0
884	20150503-M-Istanbul-F-Roger_Federer-Pablo_Cuevas	8	9	9	13	17.0	22.0	4	5	8	2	12.0	7.0
885	20150505-M-Madrid_Masters-R64-Fernando_Verdasco-Guillermo_Garcia_Lopez	14	13	14	23	28.0	36.0	7	0	7	10	14.0	10.0
886	20150506-M-Madrid_Masters-R32-Leonardo_Mayer-Feliciano_Lopez	9	6	10	13	19.0	19.0	8	7	10	8	18.0	15.0
887	20150507-M-Madrid_Masters-R16-Grigor_Dimitrov-Stanislas_Wawrinka	10	1	9	13	19.0	14.0	9	9	23	12	32.0	21.0
888	20150507-M-Madrid_Masters-R16-John_Isner-Nick_Kyrgios	5	8	16	21	21.0	29.0	4	3	3	5	7.0	8.0
889	20150507-M-Madrid_Masters-R16-Tomas_Berdych-Jo_Wilfried_Tsonga	6	1	12	12	18.0	13.0	12	6	8	10	20.0	16.0
890	20150509-M-Madrid_Masters-F-Andy_Murray-Rafael_Nadal	7	1	10	7	17.0	8.0	13	8	13	9	26.0	17.0
891	20150509-M-Madrid_Masters-SF-Kei_Nishikori-Andy_Murray	10	4	13	14	23.0	18.0	6	9	6	10	12.0	19.0
892	20150511-M-Rome_Masters-R64-Jack_Sock-Gilles_Simon	15	4	23	17	38.0	21.0	8	7	15	16	23.0	23.0
893	20150511-M-Rome_Masters-R64-Steve_Johnson-Fabio_Fognini	8	3	17	11	25.0	14.0	8	10	15	16	23.0	26.0
894	20150512-M-Rome_Masters-R64-Marin_Cilic-Guillermo_Garcia_Lopez	13	8	18	15	31.0	23.0	7	8	7	10	14.0	18.0
895	20150513-M-Rome_Masters-R32-Jeremy_Chardy-Andy_Murray	11	3	11	13	22.0	16.0	6	6	3	7	9.0	13.0
896	20150514-M-Rome_Masters-R16-John_Isner-Rafael_Nadal	11	7	13	13	24.0	20.0	0	5	0	9	0.0	14.0
897	20150514-M-Rome_Masters-R16-Roger_Federer-Kevin_Anderson	9	11	8	5	17.0	16.0	6	2	16	5	22.0	7.0
898	20150515-M-Rome_Masters-QF-Novak_Djokovic-Kei_Nishikori	9	3	14	10	23.0	13.0	11	3	20	9	31.0	12.0
899	20150515-M-Rome_Masters-QF-Roger_Federer-Tomas_Berdych	7	5	3	8	10.0	13.0	7	3	5	5	12.0	8.0
900	20150517-M-Rome_Masters-F-Novak_Djokovic-Roger_Federer	3	4	5	9	8.0	13.0	14	5	13	12	27.0	17.0
901	20150521-M-Nice-QF-Leonardo_Mayer-Juan_Monaco	19	4	22	13	41.0	17.0	10	6	10	3	20.0	9.0
902	20150522-M-Scheveningen-R32-Aleksandr_Nedovyesov-Andrey_Golubev	16	3	12	8	28.0	11.0	17	5	13	17	30.0	22.0
903	20150524-M-Nice-F-Leonardo_Mayer-Dominic_Thiem	13	10	31	24	44.0	34.0	23	14	11	21	34.0	35.0
904	20150524-M-Roland_Garros-R128-Paul_Henri_Mathieu-Kei_Nishikori	28	11	9	6	37.0	17.0	15	11	10	16	25.0	27.0
905	20150526-M-Roland_Garros-R128-Richard_Gasquet-Germain_Gigounon	11	11	16	14	27.0	25.0	19	12	16	5	35.0	17.0
906	20150528-M-Roland_Garros-R64-Jeremy_Chardy-John_Isner	5	8	9	26	14.0	34.0	7	8	14	19	21.0	27.0
907	20150529-M-Roland_Garros-R32-Damir_Dzumhur-Roger_Federer	12	9	10	11	22.0	20.0	6	7	15	27	21.0	34.0
908	20150530-M-Roland_Garros-R32-Nick_Kyrgios-Andy_Murray	10	13	19	21	29.0	34.0	7	16	8	14	15.0	30.0
909	20150531-M-Roland_Garros-R16-Roger_Federer-Gael_Monfils	16	11	24	22	40.0	33.0	18	10	24	16	42.0	26.0
910	20150603-M-Roland_Garros-QF-Novak_Djokovic-Rafael_Nadal	20	17	13	25	33.0	42.0	10	5	17	6	27.0	11.0
911	20150605-M-Roland_Garros-SF-Novak_Djokovic-Andy_Murray	33	15	24	30	57.0	45.0	27	9	22	14	49.0	23.0
912	20150607-M-Roland_Garros-F-Stanislas_Wawrinka-Novak_Djokovic	24	12	29	36	53.0	48.0	23	14	24	8	47.0	22.0
913	20150608-M-Stuttgart-Q3-Dustin_Brown-Michael_Berrer	9	9	8	19	17.0	28.0	2	7	4	10	6.0	17.0
914	20150608-M-Stuttgart-R16-Andreas_Haider_Maurer-Gael_Monfils	3	4	7	17	10.0	21.0	6	4	8	12	14.0	16.0
915	20150609-M-Stuttgart-R32-Jan_Lennard_Struff-Bernard_Tomic	9	5	11	6	20.0	11.0	6	4	4	6	10.0	10.0
916	20150610-M-Stuttgart-R16-Feliciano_Lopez-Samuel_Groth	2	12	4	14	6.0	26.0	5	9	8	8	13.0	17.0
917	20150611-M-Stuttgart-R16-Bernard_Tomic-Tommy_Haas	2	5	10	9	12.0	14.0	7	7	11	7	18.0	14.0
918	20150611-M-s_Hertogenbosch-R16-Jurgen_Melzer-David_Goffin	17	4	17	2	34.0	6.0	9	5	13	11	22.0	16.0
919	20150611-M-s_Hertogenbosch-R16-Roberto_Bautista_Agut-Nicolas_Mahut	3	2	16	10	19.0	12.0	3	4	11	15	14.0	19.0
920	20150613-M-s_Hertogenbosch-SF-Gilles_Muller-David_Goffin	7	3	11	12	18.0	15.0	1	14	3	6	4.0	20.0
921	20150615-M-Halle-R32-Andreas_Haider_Maurer-Dustin_Brown	3	3	4	5	7.0	8.0	6	3	5	16	11.0	19.0
922	20150615-M-Ilkey_CH-R32-Yuki_Bhambri-Cameron_Norrie	0	4	3	6	3.0	10.0	4	0	11	5	15.0	5.0
923	20150615-M-Ilkley_CH-SF-Matthew_Ebden-Ivan_Dodig	5	1	4	7	9.0	8.0	4	6	10	6	14.0	12.0
924	20150617-M-Queens_Club-R16-Thanasi_Kokkinakis-Gilles_Simon	11	5	13	9	24.0	14.0	6	5	5	7	11.0	12.0
925	20150618-M-Fergana_CH-R16-Ti_Chen-Laurynas_Grigelis	2	2	2	7	4.0	9.0	11	11	8	6	19.0	17.0
926	20150620-M-Halle-SF-Roger_Federer-Ivo_Karlovic	5	9	7	14	12.0	23.0	11	4	7	8	18.0	12.0
927	20150621-M-Halle-F-Andreas_Seppi-Roger_Federer	16	4	7	11	23.0	15.0	12	7	17	14	29.0	21.0
928	20150621-M-Queens_Club-F-Andy_Murray-Kevin_Anderson	3	9	4	5	7.0	14.0	8	6	8	5	16.0	11.0
929	20150624-M-Nottingham-R16-Marcos_Baghdatis-Alexander_Zverev	2	11	1	3	3.0	14.0	8	6	12	6	20.0	12.0
930	20150624-M-Nottingham-R16-Sam_Querrey-Pablo_Cuevas	9	7	13	8	22.0	15.0	6	4	13	14	19.0	18.0
931	20150625-M-Nottingham-QF-Denis_Istomin-Leonardo_Mayer	10	5	11	13	21.0	18.0	13	4	23	15	36.0	19.0
932	20150626-M-Nottingham-SF-Sam_Querrey-Alexandr_Dolgopolov	16	4	16	16	32.0	20.0	7	7	17	14	24.0	21.0
933	20150630-M-Wimbledon-R128-Roger_Federer-Damir_Dzumhur	10	6	8	12	18.0	18.0	13	3	12	4	25.0	7.0
934	20150702-M-Wimbledon-R64-Dustin_Brown-Rafael_Nadal	11	21	17	20	28.0	41.0	3	12	12	19	15.0	31.0
935	20150702-M-Wimbledon-R64-Sam_Querrey-Roger_Federer	5	3	8	11	13.0	14.0	3	7	6	19	9.0	26.0
936	20150704-M-Wimbledon-R32-Samuel_Groth-Roger_Federer	7	8	13	14	20.0	22.0	3	17	6	23	9.0	40.0
937	20150706-M-Wimbledon-R16-Andy_Murray-Ivo_Karlovic	6	22	7	28	13.0	50.0	16	14	26	28	42.0	42.0
938	20150708-M-Wimbledon-QF-Roger_Federer-Gilles_Simon	11	3	13	19	24.0	22.0	10	9	6	2	16.0	11.0
939	20150709-M-Wimbledon-QF-Marin_Cilic-Novak_Djokovic	19	9	16	13	35.0	22.0	11	8	7	13	18.0	21.0
940	20150710-M-Wimbledon-SF-Novak_Djokovic-Richard_Gasquet	17	17	18	17	35.0	34.0	10	17	15	13	25.0	30.0
941	20150710-M-Wimbledon-SF-Roger_Federer-Andy_Murray	6	9	6	26	12.0	35.0	4	7	10	15	14.0	22.0
942	20150712-M-Wimbledon-F-Roger_Federer-Novak_Djokovic	28	14	29	27	57.0	41.0	16	8	19	20	35.0	28.0
943	20150725-M-Bogota-SF-Michael_Berrer-Bernard_Tomic	10	16	9	18	19.0	34.0	7	7	5	13	12.0	20.0
944	20150726-M-Bastad-F-Tommy_Robredo-Benoit_Paire	12	5	12	6	24.0	11.0	23	14	25	16	48.0	30.0
945	20150726-M-Bogota-F-Bernard_Tomic-Adrian_Mannarino	9	3	10	8	19.0	11.0	13	7	12	6	25.0	13.0
946	20150805-M-Washington-R32-Steve_Johnson-Bernard_Tomic	15	6	14	23	29.0	29.0	18	7	20	16	38.0	23.0
947	20150806-M-Washington-R16-Steve_Johnson-Grigor_Dimitrov	3	4	17	11	20.0	15.0	5	7	12	10	17.0	17.0
948	20150806-M-Washington-R32-Alexandr_Dolgopolov-Ivo_Karlovic	2	6	3	7	5.0	13.0	11	1	13	8	24.0	9.0
949	20150810-M-Prague_CH-Q3-Rogerio_Dutra_Silva-Juan_Carlos_Saez	2	2	0	8	2.0	10.0	10	0	18	4	28.0	4.0
950	20150813-M-Canada_Masters-R16-Novak_Djokovic-Jack_Sock	7	6	3	9	10.0	15.0	7	0	13	5	20.0	5.0
951	20150815-M-Canada_Masters-SF-Andy_Murray-Kei_Nishikori	5	9	3	8	8.0	17.0	7	2	10	13	17.0	15.0
952	20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic	20	16	21	13	41.0	29.0	22	8	16	21	38.0	29.0
953	20150822-M-Cincinnati-SF-Novak_Djokovic-Alexandr_Dolgopolov	19	2	13	4	32.0	6.0	19	7	36	23	55.0	30.0
954	20150822-M-Cincinnati_Masters-QF-Roger_Federer-Feliciano_Lopez	6	5	10	12	16.0	17.0	12	3	9	3	21.0	6.0
955	20150822-M-Cincinnati_Masters-SF-Andy_Murray-Roger_Federer	16	6	6	7	22.0	13.0	14	7	6	15	20.0	22.0
956	20150823-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer	11	4	8	8	19.0	12.0	8	7	9	17	17.0	24.0
957	20150824-M-Manerbio_CH-R32-Antonio_Veic-Andrey_Kuznetsov	9	1	8	5	17.0	6.0	7	8	4	10	11.0	18.0
958	20150829-M-Winston_Salem-F-Pierre_Hugues_Herbert-Kevin_Anderson	10	2	12	12	22.0	14.0	6	4	9	12	15.0	16.0
959	20150831-M-US_Open-R128-Tim_Smyczek-Milos_Raonic	7	4	15	5	22.0	9.0	12	8	21	16	33.0	24.0
960	20150901-M-US_Open-R128-Roger_Federer-Leonardo_Mayer	7	7	7	7	14.0	14.0	12	6	15	5	27.0	11.0
961	20150902-M-US_Open-R64-Fernando_Verdasco-Milos_Raonic	17	4	13	8	30.0	12.0	17	9	24	19	41.0	28.0
962	20150903-M-US_Open-R64-Bernard_Tomic-Lleyton_Hewitt	32	10	28	25	60.0	35.0	21	9	37	26	58.0	35.0
963	20150903-M-US_Open-R64-Steve_Darcis-Roger_Federer	5	2	11	4	16.0	6.0	11	14	12	13	23.0	27.0
964	20150905-M-US_Open-R32-Roger_Federer-Philipp_Kohlschreiber	8	10	13	12	21.0	22.0	12	6	8	10	20.0	16.0
965	20150907-M-US_Open-R16-Andy_Murray-Kevin_Anderson	7	12	17	14	24.0	26.0	26	13	30	33	56.0	46.0
966	20150908-M-US_Open-R16-Roger_Federer-John_Isner	9	15	6	16	15.0	31.0	12	7	22	15	34.0	22.0
967	20150909-M-US_Open-QF-Novak_Djokovic-Feliciano_Lopez	23	12	16	15	39.0	27.0	26	9	26	12	52.0	21.0
968	20150910-M-US_Open-QF-Roger_Federer-Richard_Gasquet	17	17	8	17	25.0	34.0	12	2	7	3	19.0	5.0
969	20150911-M-US_Open-SF-Novak_Djokovic-Marin_Cilic	9	5	8	6	17.0	11.0	15	1	22	5	37.0	6.0
970	20150911-M-US_Open-SF-Stanislas_Wawrinka-Roger_Federer	22	5	19	9	41.0	14.0	14	5	9	11	23.0	16.0
971	20150913-M-US_Open-F-Roger_Federer-Novak_Djokovic	26	17	36	25	62.0	42.0	27	10	13	17	40.0	27.0
972	20150914-M-Istanbul_CH-SF-Karen_Khachanov-Yannick_Mertens	9	3	5	13	14.0	16.0	12	1	11	4	23.0	5.0
973	20150914-M-Szczecin_CH-R32-Inigo_Cervantes_Huegun-Vladimir_Ivanov	16	6	8	9	24.0	15.0	18	6	8	2	26.0	8.0
974	20150921-M-Izmir_CH-R16-Lukas_Lacko-Laurynas_Grigelis	3	3	2	10	5.0	13.0	10	5	11	6	21.0	11.0
975	20150921-M-Izmir_CH-SF-Marius_Copil-Farrukh_Dustov	5	6	3	8	8.0	14.0	4	3	14	4	18.0	7.0
976	20150921-M-Kaohsiung_CH-R32-Chieh_Fu_Wang-Jiri_Vesely	11	0	17	7	28.0	7.0	3	0	1	2	4.0	2.0
977	20150921-M-Kaohsiung_CH-R32-Hyeon_Chung-Liang_Chi_Huang	3	4	2	9	5.0	13.0	2	1	8	1	10.0	2.0
978	20150923-M-St_Petersburg-R16-Andreas_Haider_Maurer-Dominic_Thiem	10	4	15	7	25.0	11.0	11	10	13	15	24.0	25.0
979	20150923-M-St_Petersburg-R32-Thanasi_Kokkinakis-Marcel_Granollers	17	2	13	15	30.0	17.0	3	6	3	3	6.0	9.0
980	20150924-M-St_Petersburg-R16-Roberto_Bautista_Agut-Teymuraz_Gabashvili	18	4	25	17	43.0	21.0	25	12	20	25	45.0	37.0
981	20150925-M-Metz-QF-Martin_Klizan-Guillermo_Garcia_Lopez	17	11	17	15	34.0	26.0	9	4	11	15	20.0	19.0
982	20150925-M-St_Petersburg-QF-Milos_Raonic-Tommy_Robredo	6	4	8	11	14.0	15.0	3	1	6	0	9.0	1.0
983	20150927-M-Metz-F-Jo_Wilfried_Tsonga-Gilles_Simon	11	6	31	21	42.0	27.0	8	5	11	14	19.0	19.0
984	20150927-M-Metz-SF-Jo_Wilfried_Tsonga-Philipp_Kohlschreiber	11	3	7	15	18.0	18.0	3	3	8	4	11.0	7.0
985	20150928-M-Pereira_CH-R16-Marcelo_Arevalo-Alejandro_Falla	4	4	5	8	9.0	12.0	9	2	13	8	22.0	10.0
986	20150929-M-Tiburon_CH-R32-Jared_Donaldson-Darian_King	10	6	12	10	22.0	16.0	7	3	11	6	18.0	9.0
